datetime,unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
2018-11-12 03:00:00,1541991600.0,2018-11-12 03-AM,BTC/USDT,6471.43,6478.44,6452.26,6455.25,346.15,2239168.85,
2018-11-12 04:00:00,1541995200.0,2018-11-12 04-AM,BTC/USDT,6455.25,6464.0,6452.26,6454.34,208.55,1346618.93,
2018-11-12 05:00:00,1541998800.0,2018-11-12 05-AM,BTC/USDT,6454.34,6462.0,6449.57,6461.51,219.11,1414407.94,
2018-11-12 06:00:00,1542002400.0,2018-11-12 06-AM,BTC/USDT,6461.51,6463.99,6438.0,6450.0,392.75,2534186.83,
2018-11-12 07:00:00,1542006000.0,2018-11-12 07-AM,BTC/USDT,6450.0,6455.14,6442.24,6447.29,511.32,3297955.11,
2018-11-12 08:00:00,1542009600.0,2018-11-12 08-AM,BTC/USDT,6447.29,6455.14,6432.7,6450.62,475.27,3063356.27,
2018-11-12 09:00:00,1542013200.0,2018-11-12 09-AM,BTC/USDT,6450.62,6450.62,6440.67,6442.81,362.23,2335216.55,
2018-11-12 10:00:00,1542016800.0,2018-11-12 10-AM,BTC/USDT,6442.81,6447.39,6433.0,6439.26,318.41,2050608.82,
2018-11-12 11:00:00,1542020400.0,2018-11-12 11-AM,BTC/USDT,6439.26,6452.2,6433.97,6439.28,409.13,2634685.2,
2018-11-12 12:00:00,1542024000.0,2018-11-12 12-PM,BTC/USDT,6439.28,6451.97,6439.14,6447.17,423.19,2727618.52,
2018-11-12 13:00:00,1542027600.0,2018-11-12 01-PM,BTC/USDT,6447.17,6468.49,6445.08,6468.49,783.08,5057009.7,
2018-11-12 14:00:00,1542031200.0,2018-11-12 02-PM,BTC/USDT,6468.49,6483.93,6456.41,6456.67,773.4,5005031.55,
2018-11-12 15:00:00,1542034800.0,2018-11-12 03-PM,BTC/USDT,6456.67,6467.07,6442.68,6452.12,529.31,3415844.01,
2018-11-12 16:00:00,1542038400.0,2018-11-12 04-PM,BTC/USDT,6452.12,6454.9,6445.0,6447.38,340.22,2194051.52,
2018-11-12 17:00:00,1542042000.0,2018-11-12 05-PM,BTC/USDT,6447.38,6452.5,6438.79,6447.45,345.4,2226379.29,
2018-11-12 18:00:00,1542045600.0,2018-11-12 06-PM,BTC/USDT,6447.45,6450.44,6438.83,6439.03,253.04,1630829.63,
2018-11-12 19:00:00,1542049200.0,2018-11-12 07-PM,BTC/USDT,6439.03,6464.01,6436.0,6458.64,340.24,2194557.71,
2018-11-12 20:00:00,1542052800.0,2018-11-12 08-PM,BTC/USDT,6458.64,6461.47,6451.47,6455.48,189.27,1222028.77,
2018-11-12 21:00:00,1542056400.0,2018-11-12 09-PM,BTC/USDT,6455.48,6458.97,6425.06,6437.55,344.51,2220045.04,
2018-11-12 22:00:00,1542060000.0,2018-11-12 10-PM,BTC/USDT,6437.55,6452.71,6421.0,6451.16,455.08,2928096.17,
2018-11-12 23:00:00,1542063600.0,2018-11-12 11-PM,BTC/USDT,6451.16,6458.91,6440.99,6453.07,263.83,1701977.08,
2018-11-13 00:00:00,1542067200.0,2018-11-13 12-AM,BTC/USDT,6453.07,6455.99,6430.0,6443.32,327.24,2109356.62,
2018-11-13 01:00:00,1542070800.0,2018-11-13 01-AM,BTC/USDT,6443.32,6445.5,6407.0,6422.07,521.02,3347197.87,
2018-11-13 02:00:00,1542074400.0,2018-11-13 02-AM,BTC/USDT,6422.07,6442.75,6391.15,6440.0,620.06,3980505.66,
2018-11-13 03:00:00,1542078000.0,2018-11-13 03-AM,BTC/USDT,6440.0,6472.0,6436.5,6443.01,474.59,3063871.8,
2018-11-13 04:00:00,1542081600.0,2018-11-13 04-AM,BTC/USDT,6443.01,6467.06,6442.16,6458.38,479.18,3095161.43,
2018-11-13 05:00:00,1542085200.0,2018-11-13 05-AM,BTC/USDT,6458.38,6468.0,6450.0,6463.64,334.86,2162708.39,
2018-11-13 06:00:00,1542088800.0,2018-11-13 06-AM,BTC/USDT,6463.64,6473.63,6456.06,6458.48,309.33,1999848.89,
2018-11-13 07:00:00,1542092400.0,2018-11-13 07-AM,BTC/USDT,6458.48,6463.47,6437.59,6460.48,419.17,2704295.36,
2018-11-13 08:00:00,1542096000.0,2018-11-13 08-AM,BTC/USDT,6460.48,6464.0,6426.53,6444.01,440.55,2840372.78,
2018-11-13 09:00:00,1542099600.0,2018-11-13 09-AM,BTC/USDT,6444.01,6450.0,6431.43,6441.39,312.36,2012436.24,
2018-11-13 10:00:00,1542103200.0,2018-11-13 10-AM,BTC/USDT,6441.39,6448.41,6439.01,6446.98,314.35,2025958.0,
2018-11-13 11:00:00,1542106800.0,2018-11-13 11-AM,BTC/USDT,6446.98,6469.0,6441.82,6443.24,582.59,3759276.08,
2018-11-13 12:00:00,1542110400.0,2018-11-13 12-PM,BTC/USDT,6443.24,6461.93,6443.24,6453.58,448.14,2891915.03,
2018-11-13 13:00:00,1542114000.0,2018-11-13 01-PM,BTC/USDT,6453.58,6472.0,6441.81,6451.1,487.96,3152090.72,
2018-11-13 14:00:00,1542117600.0,2018-11-13 02-PM,BTC/USDT,6451.1,6453.38,6438.98,6448.93,523.02,3371184.97,
2018-11-13 15:00:00,1542121200.0,2018-11-13 03-PM,BTC/USDT,6448.93,6472.07,6441.01,6459.5,469.04,3029272.61,
2018-11-13 16:00:00,1542124800.0,2018-11-13 04-PM,BTC/USDT,6459.5,6495.0,6455.86,6490.0,621.44,4021568.96,
2018-11-13 17:00:00,1542128400.0,2018-11-13 05-PM,BTC/USDT,6490.0,6496.0,6475.8,6485.99,661.91,4292964.5,
2018-11-13 18:00:00,1542132000.0,2018-11-13 06-PM,BTC/USDT,6485.99,6498.0,6445.09,6457.34,731.04,4736875.47,
2018-11-13 19:00:00,1542135600.0,2018-11-13 07-PM,BTC/USDT,6457.34,6475.0,6443.65,6461.3,647.14,4180271.55,
2018-11-13 20:00:00,1542139200.0,2018-11-13 08-PM,BTC/USDT,6461.3,6492.0,6459.54,6489.1,452.89,2932910.49,
2018-11-13 21:00:00,1542142800.0,2018-11-13 09-PM,BTC/USDT,6489.1,6489.1,6470.0,6479.0,370.33,2399330.59,
2018-11-13 22:00:00,1542146400.0,2018-11-13 10-PM,BTC/USDT,6479.0,6484.14,6466.71,6477.34,303.26,1964265.22,
2018-11-13 23:00:00,1542150000.0,2018-11-13 11-PM,BTC/USDT,6477.34,6480.1,6457.66,6457.66,347.5,2248320.39,
2018-11-14 00:00:00,1542153600.0,2018-11-14 12-AM,BTC/USDT,6457.66,6474.92,6451.0,6466.71,317.19,2050256.91,
2018-11-14 01:00:00,1542157200.0,2018-11-14 01-AM,BTC/USDT,6466.71,6473.32,6452.72,6472.0,408.76,2641829.16,
2018-11-14 02:00:00,1542160800.0,2018-11-14 02-AM,BTC/USDT,6472.0,6472.0,6472.0,6472.0,0.0,0.0,
2018-11-14 03:00:00,1542164400.0,2018-11-14 03-AM,BTC/USDT,6472.0,6472.0,6472.0,6472.0,0.0,0.0,
2018-11-14 04:00:00,1542168000.0,2018-11-14 04-AM,BTC/USDT,6472.0,6472.0,6472.0,6472.0,0.0,0.0,
2018-11-14 05:00:00,1542171600.0,2018-11-14 05-AM,BTC/USDT,6472.0,6472.0,6472.0,6472.0,0.0,0.0,
2018-11-14 06:00:00,1542175200.0,2018-11-14 06-AM,BTC/USDT,6472.0,6472.0,6472.0,6472.0,0.0,0.0,
2018-11-14 07:00:00,1542178800.0,2018-11-14 07-AM,BTC/USDT,6472.0,6472.0,6472.0,6472.0,0.0,0.0,
2018-11-14 08:00:00,1542182400.0,2018-11-14 08-AM,BTC/USDT,6472.0,6472.0,6472.0,6472.0,0.0,0.0,
2018-11-14 09:00:00,1542186000.0,2018-11-14 09-AM,BTC/USDT,6472.0,6482.84,6410.0,6432.1,952.99,6148746.31,
2018-11-14 10:00:00,1542189600.0,2018-11-14 10-AM,BTC/USDT,6432.1,6440.0,6346.05,6362.8,1869.36,11929970.99,
2018-11-14 11:00:00,1542193200.0,2018-11-14 11-AM,BTC/USDT,6362.8,6386.16,6340.0,6381.88,880.85,5603115.13,
2018-11-14 12:00:00,1542196800.0,2018-11-14 12-PM,BTC/USDT,6381.88,6398.0,6360.0,6366.28,707.82,4519386.29,
2018-11-14 13:00:00,1542200400.0,2018-11-14 01-PM,BTC/USDT,6366.28,6371.33,6350.66,6363.4,684.01,4350303.84,
2018-11-14 14:00:00,1542204000.0,2018-11-14 02-PM,BTC/USDT,6363.4,6364.16,6292.93,6309.15,1627.09,10287110.36,
2018-11-14 15:00:00,1542207600.0,2018-11-14 03-PM,BTC/USDT,6309.15,6318.99,6203.36,6232.83,2573.16,16140780.9,
2018-11-14 16:00:00,1542211200.0,2018-11-14 04-PM,BTC/USDT,6232.83,6274.33,5829.99,5965.11,7603.32,45916637.21,
2018-11-14 17:00:00,1542214800.0,2018-11-14 05-PM,BTC/USDT,5965.11,6020.0,5844.0,5979.67,5368.55,31806020.24,
2018-11-14 18:00:00,1542218400.0,2018-11-14 06-PM,BTC/USDT,5979.67,5998.0,5861.0,5880.0,2850.1,16907096.59,
2018-11-14 19:00:00,1542222000.0,2018-11-14 07-PM,BTC/USDT,5880.0,5914.94,5700.0,5863.94,3964.84,23077625.46,
2018-11-14 20:00:00,1542225600.0,2018-11-14 08-PM,BTC/USDT,5863.94,5868.29,5656.87,5767.89,2846.4,16381974.36,
2018-11-14 21:00:00,1542229200.0,2018-11-14 09-PM,BTC/USDT,5767.89,5906.0,5725.52,5836.82,3018.25,17591881.13,
2018-11-14 22:00:00,1542232800.0,2018-11-14 10-PM,BTC/USDT,5836.82,5855.0,5765.0,5796.64,1211.47,7046664.91,
2018-11-14 23:00:00,1542236400.0,2018-11-14 11-PM,BTC/USDT,5796.64,5925.0,5788.87,5922.41,1894.59,11105927.48,
2018-11-15 00:00:00,1542240000.0,2018-11-15 12-AM,BTC/USDT,5922.41,5939.54,5863.69,5887.09,1875.73,11058858.42,
2018-11-15 01:00:00,1542243600.0,2018-11-15 01-AM,BTC/USDT,5887.09,5892.85,5826.1,5839.56,1206.91,7080844.58,
2018-11-15 02:00:00,1542247200.0,2018-11-15 02-AM,BTC/USDT,5839.56,5839.56,5667.52,5739.15,2125.2,12247450.32,
2018-11-15 03:00:00,1542250800.0,2018-11-15 03-AM,BTC/USDT,5739.15,5791.5,5710.28,5746.57,1175.62,6757341.93,
2018-11-15 04:00:00,1542254400.0,2018-11-15 04-AM,BTC/USDT,5746.57,5751.77,5628.27,5707.19,2158.16,12267815.28,
2018-11-15 05:00:00,1542258000.0,2018-11-15 05-AM,BTC/USDT,5707.19,5747.19,5678.9,5739.72,1379.11,7875300.9,
2018-11-15 06:00:00,1542261600.0,2018-11-15 06-AM,BTC/USDT,5739.72,5747.0,5666.51,5719.42,998.28,5703345.17,
2018-11-15 07:00:00,1542265200.0,2018-11-15 07-AM,BTC/USDT,5719.42,5790.0,5715.79,5760.94,931.03,5356038.16,
2018-11-15 08:00:00,1542268800.0,2018-11-15 08-AM,BTC/USDT,5760.94,5787.35,5713.0,5723.0,827.77,4766703.14,
2018-11-15 09:00:00,1542272400.0,2018-11-15 09-AM,BTC/USDT,5723.0,5770.0,5713.18,5761.79,644.91,3707645.57,
2018-11-15 10:00:00,1542276000.0,2018-11-15 10-AM,BTC/USDT,5761.79,5771.95,5540.0,5590.0,3303.66,18586896.19,
2018-11-15 11:00:00,1542279600.0,2018-11-15 11-AM,BTC/USDT,5590.0,5635.1,5550.0,5590.2,1567.69,8773568.87,
2018-11-15 12:00:00,1542283200.0,2018-11-15 12-PM,BTC/USDT,5590.2,5648.4,5568.99,5588.19,1155.19,6483745.86,
2018-11-15 13:00:00,1542286800.0,2018-11-15 01-PM,BTC/USDT,5588.19,5610.74,5555.01,5596.3,1443.2,8062500.48,
2018-11-15 14:00:00,1542290400.0,2018-11-15 02-PM,BTC/USDT,5596.3,5597.45,5403.42,5403.52,3555.88,19570169.21,
2018-11-15 15:00:00,1542294000.0,2018-11-15 03-PM,BTC/USDT,5403.52,5724.0,5403.43,5675.12,5731.81,32067051.79,
2018-11-15 16:00:00,1542297600.0,2018-11-15 04-PM,BTC/USDT,5675.12,5745.71,5561.0,5672.3,3065.04,17344314.58,
2018-11-15 17:00:00,1542301200.0,2018-11-15 05-PM,BTC/USDT,5672.3,5763.45,5630.0,5668.27,2547.87,14525187.47,
2018-11-15 18:00:00,1542304800.0,2018-11-15 06-PM,BTC/USDT,5668.27,5696.69,5626.72,5673.89,1097.84,6215115.91,
2018-11-15 19:00:00,1542308400.0,2018-11-15 07-PM,BTC/USDT,5673.89,5712.97,5639.58,5690.39,1054.6,5983835.36,
2018-11-15 20:00:00,1542312000.0,2018-11-15 08-PM,BTC/USDT,5690.39,5708.84,5630.54,5639.01,986.0,5583467.76,
2018-11-15 21:00:00,1542315600.0,2018-11-15 09-PM,BTC/USDT,5639.01,5645.0,5581.4,5645.0,1039.31,5832506.67,
2018-11-15 22:00:00,1542319200.0,2018-11-15 10-PM,BTC/USDT,5645.0,5688.28,5625.37,5665.94,671.8,3803546.68,
2018-11-15 23:00:00,1542322800.0,2018-11-15 11-PM,BTC/USDT,5665.94,5766.52,5658.8,5753.4,1401.24,8015416.36,
2018-11-16 00:00:00,1542326400.0,2018-11-16 12-AM,BTC/USDT,5753.4,5782.89,5692.53,5706.23,1280.03,7342146.59,
2018-11-16 01:00:00,1542330000.0,2018-11-16 01-AM,BTC/USDT,5706.23,5718.46,5674.66,5700.0,734.19,4183307.71,
2018-11-16 02:00:00,1542333600.0,2018-11-16 02-AM,BTC/USDT,5700.0,5724.97,5695.19,5718.01,809.47,4625976.86,
2018-11-16 03:00:00,1542337200.0,2018-11-16 03-AM,BTC/USDT,5718.01,5750.0,5715.36,5730.47,923.58,5293813.98,
2018-11-16 04:00:00,1542340800.0,2018-11-16 04-AM,BTC/USDT,5730.47,5731.8,5693.87,5700.08,1803.67,10304656.23,
2018-11-16 05:00:00,1542344400.0,2018-11-16 05-AM,BTC/USDT,5700.08,5708.85,5671.0,5683.17,2349.38,13382500.81,
2018-11-16 06:00:00,1542348000.0,2018-11-16 06-AM,BTC/USDT,5683.17,5696.2,5656.0,5685.85,1519.72,8639503.62,
2018-11-16 07:00:00,1542351600.0,2018-11-16 07-AM,BTC/USDT,5685.85,5703.24,5634.0,5641.8,1438.5,8160940.78,
2018-11-16 08:00:00,1542355200.0,2018-11-16 08-AM,BTC/USDT,5641.8,5663.77,5602.0,5624.39,1932.22,10888610.39,
2018-11-16 09:00:00,1542358800.0,2018-11-16 09-AM,BTC/USDT,5624.39,5628.33,5560.05,5595.89,2495.44,13980981.91,
2018-11-16 10:00:00,1542362400.0,2018-11-16 10-AM,BTC/USDT,5595.89,5676.29,5578.23,5670.92,2177.36,12285304.51,
2018-11-16 11:00:00,1542366000.0,2018-11-16 11-AM,BTC/USDT,5670.92,5699.0,5661.71,5669.8,1786.41,10146027.15,
2018-11-16 12:00:00,1542369600.0,2018-11-16 12-PM,BTC/USDT,5669.8,5671.76,5640.74,5650.0,1378.04,7794980.67,
2018-11-16 13:00:00,1542373200.0,2018-11-16 01-PM,BTC/USDT,5650.0,5691.96,5643.85,5677.32,1351.91,7668505.15,
2018-11-16 14:00:00,1542376800.0,2018-11-16 02-PM,BTC/USDT,5677.32,5696.9,5664.86,5676.5,1454.02,8260761.1,
2018-11-16 15:00:00,1542380400.0,2018-11-16 03-PM,BTC/USDT,5676.5,5679.33,5641.26,5645.62,1614.88,9140146.68,
2018-11-16 16:00:00,1542384000.0,2018-11-16 04-PM,BTC/USDT,5645.62,5694.97,5640.0,5661.0,1506.51,8534389.38,
2018-11-16 17:00:00,1542387600.0,2018-11-16 05-PM,BTC/USDT,5661.0,5677.37,5659.78,5663.09,1067.52,6051725.56,
2018-11-16 18:00:00,1542391200.0,2018-11-16 06-PM,BTC/USDT,5663.09,5666.18,5637.63,5656.76,1302.82,7364281.44,
2018-11-16 19:00:00,1542394800.0,2018-11-16 07-PM,BTC/USDT,5656.76,5660.05,5620.97,5627.5,1144.11,6453934.91,
2018-11-16 20:00:00,1542398400.0,2018-11-16 08-PM,BTC/USDT,5627.5,5646.5,5601.03,5633.97,1372.07,7714788.52,
2018-11-16 21:00:00,1542402000.0,2018-11-16 09-PM,BTC/USDT,5633.97,5640.0,5579.0,5587.99,1522.63,8538377.78,
2018-11-16 22:00:00,1542405600.0,2018-11-16 10-PM,BTC/USDT,5587.99,5596.64,5549.25,5579.61,1767.03,9845147.36,
2018-11-16 23:00:00,1542409200.0,2018-11-16 11-PM,BTC/USDT,5579.61,5668.91,5553.96,5655.94,1934.2,10868829.43,
2018-11-17 00:00:00,1542412800.0,2018-11-17 12-AM,BTC/USDT,5655.94,5655.94,5618.03,5618.23,1055.41,5949313.62,
2018-11-17 01:00:00,1542416400.0,2018-11-17 01-AM,BTC/USDT,5618.23,5627.28,5600.24,5614.99,936.88,5263095.85,
2018-11-17 02:00:00,1542420000.0,2018-11-17 02-AM,BTC/USDT,5614.99,5615.0,5573.0,5595.26,1225.34,6853280.02,
2018-11-17 03:00:00,1542423600.0,2018-11-17 03-AM,BTC/USDT,5595.26,5596.09,5566.92,5576.46,1000.64,5586204.01,
2018-11-17 04:00:00,1542427200.0,2018-11-17 04-AM,BTC/USDT,5576.46,5601.89,5565.43,5596.18,1178.8,6580039.54,
2018-11-17 05:00:00,1542430800.0,2018-11-17 05-AM,BTC/USDT,5596.18,5600.0,5572.47,5582.72,1107.76,6188999.83,
2018-11-17 06:00:00,1542434400.0,2018-11-17 06-AM,BTC/USDT,5582.72,5602.2,5579.3,5599.3,1164.65,6513634.12,
2018-11-17 07:00:00,1542438000.0,2018-11-17 07-AM,BTC/USDT,5599.3,5646.59,5590.0,5638.06,1244.37,6981537.42,
2018-11-17 08:00:00,1542441600.0,2018-11-17 08-AM,BTC/USDT,5638.06,5639.87,5589.66,5602.96,1179.88,6614493.02,
2018-11-17 09:00:00,1542445200.0,2018-11-17 09-AM,BTC/USDT,5602.96,5614.99,5594.21,5603.14,1048.57,5876397.1,
2018-11-17 10:00:00,1542448800.0,2018-11-17 10-AM,BTC/USDT,5603.14,5608.55,5571.0,5576.23,1090.63,6098545.83,
2018-11-17 11:00:00,1542452400.0,2018-11-17 11-AM,BTC/USDT,5576.23,5632.59,5573.11,5615.9,1110.21,6216043.55,
2018-11-17 12:00:00,1542456000.0,2018-11-17 12-PM,BTC/USDT,5615.9,5616.53,5596.28,5607.26,1057.82,5931401.73,
2018-11-17 13:00:00,1542459600.0,2018-11-17 01-PM,BTC/USDT,5607.26,5635.0,5595.51,5622.61,1012.19,5678514.54,
2018-11-17 14:00:00,1542463200.0,2018-11-17 02-PM,BTC/USDT,5622.61,5623.2,5585.0,5613.68,1057.05,5926895.9,
2018-11-17 15:00:00,1542466800.0,2018-11-17 03-PM,BTC/USDT,5613.68,5615.0,5598.0,5600.38,950.14,5327846.13,
2018-11-17 16:00:00,1542470400.0,2018-11-17 04-PM,BTC/USDT,5600.38,5655.0,5598.14,5648.09,1236.25,6943181.47,
2018-11-17 17:00:00,1542474000.0,2018-11-17 05-PM,BTC/USDT,5648.09,5656.6,5604.0,5609.76,1432.48,8052817.93,
2018-11-17 18:00:00,1542477600.0,2018-11-17 06-PM,BTC/USDT,5609.76,5618.0,5597.77,5606.23,954.57,5352856.26,
2018-11-17 19:00:00,1542481200.0,2018-11-17 07-PM,BTC/USDT,5606.23,5620.0,5605.22,5611.59,908.63,5100096.32,
2018-11-17 20:00:00,1542484800.0,2018-11-17 08-PM,BTC/USDT,5611.59,5630.0,5606.0,5629.18,904.83,5085811.45,
2018-11-17 21:00:00,1542488400.0,2018-11-17 09-PM,BTC/USDT,5629.18,5635.0,5607.01,5609.19,844.28,4745709.46,
2018-11-17 22:00:00,1542492000.0,2018-11-17 10-PM,BTC/USDT,5609.19,5615.98,5588.89,5610.59,865.16,4851320.22,
2018-11-17 23:00:00,1542495600.0,2018-11-17 11-PM,BTC/USDT,5610.59,5632.61,5610.22,5628.29,944.93,5310954.89,
2018-11-18 00:00:00,1542499200.0,2018-11-18 12-AM,BTC/USDT,5628.29,5656.0,5626.07,5651.35,907.98,5120562.93,
2018-11-18 01:00:00,1542502800.0,2018-11-18 01-AM,BTC/USDT,5651.35,5653.18,5637.46,5642.78,771.24,4352845.6,
2018-11-18 02:00:00,1542506400.0,2018-11-18 02-AM,BTC/USDT,5642.78,5682.0,5641.0,5664.25,1250.0,7078427.79,
2018-11-18 03:00:00,1542510000.0,2018-11-18 03-AM,BTC/USDT,5664.25,5688.84,5664.25,5671.24,1087.65,6171758.5,
2018-11-18 04:00:00,1542513600.0,2018-11-18 04-AM,BTC/USDT,5671.24,5671.9,5653.54,5661.07,892.66,5055016.93,
2018-11-18 05:00:00,1542517200.0,2018-11-18 05-AM,BTC/USDT,5661.07,5685.0,5653.09,5673.39,923.23,5232135.41,
2018-11-18 06:00:00,1542520800.0,2018-11-18 06-AM,BTC/USDT,5673.39,5681.9,5661.59,5668.88,849.47,4818647.68,
2018-11-18 07:00:00,1542524400.0,2018-11-18 07-AM,BTC/USDT,5668.88,5679.99,5659.1,5660.59,921.44,5228517.58,
2018-11-18 08:00:00,1542528000.0,2018-11-18 08-AM,BTC/USDT,5660.59,5663.29,5637.03,5645.76,929.79,5253090.64,
2018-11-18 09:00:00,1542531600.0,2018-11-18 09-AM,BTC/USDT,5645.76,5655.83,5637.9,5643.41,749.65,4232798.89,
2018-11-18 10:00:00,1542535200.0,2018-11-18 10-AM,BTC/USDT,5643.41,5643.6,5617.0,5617.8,931.84,5250414.96,
2018-11-18 11:00:00,1542538800.0,2018-11-18 11-AM,BTC/USDT,5617.8,5642.47,5617.7,5627.01,941.76,5304278.47,
2018-11-18 12:00:00,1542542400.0,2018-11-18 12-PM,BTC/USDT,5627.01,5653.14,5627.01,5649.03,799.16,4510611.11,
2018-11-18 13:00:00,1542546000.0,2018-11-18 01-PM,BTC/USDT,5649.03,5650.72,5622.0,5624.28,957.61,5400330.84,
2018-11-18 14:00:00,1542549600.0,2018-11-18 02-PM,BTC/USDT,5624.28,5650.0,5624.0,5647.75,802.73,4525916.01,
2018-11-18 15:00:00,1542553200.0,2018-11-18 03-PM,BTC/USDT,5647.75,5649.62,5625.49,5641.09,886.71,5002764.89,
2018-11-18 16:00:00,1542556800.0,2018-11-18 04-PM,BTC/USDT,5641.09,5661.09,5637.18,5652.2,859.08,4855380.4,
2018-11-18 17:00:00,1542560400.0,2018-11-18 05-PM,BTC/USDT,5652.2,5656.22,5643.05,5650.61,720.92,4073134.92,
2018-11-18 18:00:00,1542564000.0,2018-11-18 06-PM,BTC/USDT,5650.61,5679.98,5646.15,5679.0,829.89,4694148.27,
2018-11-18 19:00:00,1542567600.0,2018-11-18 07-PM,BTC/USDT,5679.0,5738.17,5676.0,5687.36,2106.65,12005465.77,
2018-11-18 20:00:00,1542571200.0,2018-11-18 08-PM,BTC/USDT,5687.36,5687.85,5645.99,5649.78,1196.23,6774784.68,
2018-11-18 21:00:00,1542574800.0,2018-11-18 09-PM,BTC/USDT,5649.78,5660.0,5639.46,5654.1,888.17,5018703.85,
2018-11-18 22:00:00,1542578400.0,2018-11-18 10-PM,BTC/USDT,5654.1,5654.5,5622.9,5646.05,812.61,4584445.19,
2018-11-18 23:00:00,1542582000.0,2018-11-18 11-PM,BTC/USDT,5646.05,5662.0,5641.9,5662.0,848.32,4794344.94,
2018-11-19 00:00:00,1542585600.0,2018-11-19 12-AM,BTC/USDT,5662.0,5664.0,5628.0,5635.0,944.59,5329143.69,
2018-11-19 01:00:00,1542589200.0,2018-11-19 01-AM,BTC/USDT,5635.0,5637.26,5555.0,5593.93,1807.63,10104736.71,
2018-11-19 02:00:00,1542592800.0,2018-11-19 02-AM,BTC/USDT,5593.93,5598.47,5515.46,5558.29,1517.5,8454979.47,
2018-11-19 03:00:00,1542596400.0,2018-11-19 03-AM,BTC/USDT,5558.29,5600.0,5548.05,5591.28,982.9,5482973.14,
2018-11-19 04:00:00,1542600000.0,2018-11-19 04-AM,BTC/USDT,5591.28,5595.8,5543.9,5561.37,631.57,3517795.65,
2018-11-19 05:00:00,1542603600.0,2018-11-19 05-AM,BTC/USDT,5561.37,5564.0,5400.0,5507.61,2854.91,15662065.1,
2018-11-19 06:00:00,1542607200.0,2018-11-19 06-AM,BTC/USDT,5507.61,5510.83,5429.0,5470.01,2165.52,11836324.58,
2018-11-19 07:00:00,1542610800.0,2018-11-19 07-AM,BTC/USDT,5470.01,5478.58,5429.2,5467.52,1288.8,7034252.98,
2018-11-19 08:00:00,1542614400.0,2018-11-19 08-AM,BTC/USDT,5467.52,5467.56,5264.9,5360.12,4667.42,24943130.52,
2018-11-19 09:00:00,1542618000.0,2018-11-19 09-AM,BTC/USDT,5360.12,5370.0,5251.0,5277.5,3040.47,16177268.37,
2018-11-19 10:00:00,1542621600.0,2018-11-19 10-AM,BTC/USDT,5277.5,5409.5,5271.01,5372.31,3054.93,16373081.96,
2018-11-19 11:00:00,1542625200.0,2018-11-19 11-AM,BTC/USDT,5372.31,5380.71,5317.5,5332.87,1173.31,6279980.2,
2018-11-19 12:00:00,1542628800.0,2018-11-19 12-PM,BTC/USDT,5332.87,5359.98,5300.01,5312.08,1033.06,5511174.59,
2018-11-19 13:00:00,1542632400.0,2018-11-19 01-PM,BTC/USDT,5312.08,5320.0,5190.0,5227.93,3268.35,17155451.88,
2018-11-19 14:00:00,1542636000.0,2018-11-19 02-PM,BTC/USDT,5227.93,5246.61,5150.0,5202.76,2931.72,15230163.69,
2018-11-19 15:00:00,1542639600.0,2018-11-19 03-PM,BTC/USDT,5202.76,5250.0,5161.0,5203.16,2848.69,14827766.54,
2018-11-19 16:00:00,1542643200.0,2018-11-19 04-PM,BTC/USDT,5203.16,5230.0,5067.67,5145.0,4490.37,23122766.64,
2018-11-19 17:00:00,1542646800.0,2018-11-19 05-PM,BTC/USDT,5145.0,5175.81,5100.0,5135.0,2560.44,13152221.08,
2018-11-19 18:00:00,1542650400.0,2018-11-19 06-PM,BTC/USDT,5135.0,5169.62,5050.0,5058.32,3158.76,16112243.49,
2018-11-19 19:00:00,1542654000.0,2018-11-19 07-PM,BTC/USDT,5058.32,5099.99,5014.64,5072.14,4000.66,20172765.75,
2018-11-19 20:00:00,1542657600.0,2018-11-19 08-PM,BTC/USDT,5072.14,5134.57,5011.0,5014.99,3021.25,15353397.81,
2018-11-19 21:00:00,1542661200.0,2018-11-19 09-PM,BTC/USDT,5014.99,5037.63,4855.0,4948.91,5737.54,28393099.67,
2018-11-19 22:00:00,1542664800.0,2018-11-19 10-PM,BTC/USDT,4948.91,5000.9,4860.0,4942.75,3598.22,17767924.19,
2018-11-19 23:00:00,1542668400.0,2018-11-19 11-PM,BTC/USDT,4942.75,4999.0,4910.0,4910.03,2535.49,12590050.5,
2018-11-20 00:00:00,1542672000.0,2018-11-20 12-AM,BTC/USDT,4910.03,5000.0,4910.0,4985.38,2217.22,11007156.49,
2018-11-20 01:00:00,1542675600.0,2018-11-20 01-AM,BTC/USDT,4985.38,4995.55,4961.28,4975.29,1300.9,6473463.33,
2018-11-20 02:00:00,1542679200.0,2018-11-20 02-AM,BTC/USDT,4975.29,5048.24,4969.7,5008.29,2728.3,13684646.02,
2018-11-20 03:00:00,1542682800.0,2018-11-20 03-AM,BTC/USDT,5008.29,5013.15,4941.54,4954.01,1868.88,9290149.46,
2018-11-20 04:00:00,1542686400.0,2018-11-20 04-AM,BTC/USDT,4954.01,4978.0,4811.0,4812.43,2571.18,12598575.09,
2018-11-20 05:00:00,1542690000.0,2018-11-20 05-AM,BTC/USDT,4812.43,4841.14,4710.0,4754.98,4715.51,22532271.01,
